location_name,fips,val_2000,val_2001,val_2002,val_2003,val_2004,val_2005,val_2006,val_2007,val_2008,val_2009,val_2010,val_2011,val_2012,val_2013,val_2014,val_2015,val_2016,val_2017,val_2018,val_2019
Bristol County (Rhode Island),44001.0,78.807549982811,79.0164924259832,79.0912536858603,79.2836873480399,79.7507484655372,79.8709047899953,80.1872380954862,80.4434141828182,80.5688306106275,81.0329558483149,81.1208267178093,81.3653979595553,81.3349718673075,81.4541850646379,81.4857195844915,81.2853444827852,81.1098262003964,80.9729112673251,81.113026160868,81.2244361077898
Broadwater County (Montana),30007.0,77.1999452498877,77.2085877290304,77.1342486265194,77.2311083894984,77.6033646856824,77.4608487902155,77.6607802068288,77.8973819957245,77.9582602249032,78.5839904339287,78.5478106020352,78.9598555124349,79.2167846838025,79.4443747871677,79.9662176096159,79.9411739366655,79.7607569090247,79.922341946895,80.2670534367669,80.7688094022314
Bronx County (New York),36005.0,75.1686145000201,75.0258946849921,75.5811384775606,75.9542368894305,76.5346339394507,76.6795485157712,77.16022190475,77.6898984190548,77.9217337549561,78.5029797889079,78.8879195104047,79.0441205597184,79.3185120637924,79.5204487385622,79.7248178881953,79.7314349912225,79.9693321166561,80.0668286619434,80.4433191881885,80.8505083638534
Brooke County (West Virginia),54009.0,75.7181770223128,75.7085785117279,75.6274842150597,75.6651968486593,75.9382029897611,75.8268218467008,75.8914493383979,76.0290425900565,76.0709401422462,76.158163778646,76.3172133595922,76.2075609647269,76.0603324889712,76.1178830681011,76.1659848723649,75.8951753834601,75.6429328454965,75.6380188203488,75.6986238132669,75.8218479449012
Brookings County (South Dakota),46011.0,80.3027512077974,80.325760872601,80.2588787428279,80.3425761326834,80.6693586638376,80.4835957451939,80.7393661057532,80.9285385052411,81.138805184917,81.4380607383619,81.5540111729725,81.5402294763503,81.6406728497061,81.522003589749,81.6156603269897,81.431007376884,81.3831435379926,81.2653225003709,81.4751594584794,81.5091982488628
Brooks County (Georgia),13027.0,73.4026795605651,73.5363537230163,73.6331437102437,73.8887178715615,74.3477506861554,74.4382910806666,74.7264673391764,75.1289021973532,75.1754418597503,75.2982730300967,75.4253971128174,75.163459039575,75.3616358192966,75.4456931980419,75.2397600148768,75.0834370957113,74.8172682959812,74.7365498889901,74.7858557927481,74.901508755282
Brooks County (Texas),48047.0,75.612788610431,75.8182464874825,75.7353962142783,75.9302413396165,76.3013834933187,76.1081649076668,76.3130920918828,76.4609081668972,76.4313245184683,76.2947238959779,76.2178324609183,75.9432835775737,75.8889458881456,75.7059654797747,75.9136809341505,75.6803365816927,75.6423608407779,75.6546947144434,76.0248494661218,76.2739194963558
Broome County (New York),36007.0,77.5022260073929,77.6404774856402,77.6571580850227,77.7949807466934,78.2176701379836,78.1396254747849,78.5387466411948,78.7202757467061,78.5453060418654,78.9158308549381,79.0367133127884,78.9300478768195,78.9252088619566,78.9113145319182,79.0000137202581,78.7445386069613,78.775908389097,78.6319538055794,78.8505062807572,78.971923446724
Broomfield County (Colorado),8014.0,77.8442054951763,77.9345175040598,78.0817828372903,78.2545067004386,78.6863763623173,78.6917495858966,78.9730924391339,79.2169056664601,79.3113078858121,79.7303437018845,79.9068221609136,79.9350044398158,80.0651767732563,80.114402788454,80.2789722027987,80.1877591253775,80.2432338592034,80.2868507759135,80.5457104115307,80.7776770732522
Broward County (Florida),12011.0,78.1673946532409,78.2068465509543,78.1069818867711,78.157933521387,78.5111716531748,78.2776857182916,78.6990652585966,79.0746159772266,79.2447454408304,79.8032608046053,80.0942832523711,80.2237250858094,80.4620012985353,80.5650531347463,80.6074711604382,80.4344839232772,80.38591179557,80.3317307609575,80.4755284438197,80.6456883184715
Brown County (Illinois),17009.0,77.3079283032192,77.3820790400892,77.2741490982016,77.393998711823,77.7104898031741,77.6430731021159,77.7963572511491,77.935342935652,77.847616955243,78.1541146880503,78.521214694586,78.471645442572,78.5320218461636,78.534605763088,78.5943370219267,78.2336263401057,78.0586273250647,77.9649694032623,78.0675227444201,78.1777281866588
Brown County (Indiana),18013.0,77.3319000692247,77.5012996198254,77.564127380049,77.7361282386911,78.1868913399548,78.2125895725205,78.5282627031789,78.7448092861351,78.5810983718242,78.9926319008135,78.9685914494138,78.8309193640886,78.6794386182142,78.6665559521659,78.7952109682444,78.743283842491,78.8506720563162,78.8505089127972,79.1524183428869,79.261608014995
Brown County (Kansas),20013.0,76.6731853178309,76.5877287783035,76.3966789580555,76.3622060523226,76.6078879733386,76.3410107210386,76.4540558889472,76.527579088771,76.3932682648653,76.6807387581905,76.7633576026362,76.8521458413242,76.9812546175143,76.827290793129,76.7849088411477,76.5440981646471,76.2687972934032,76.122641688442,76.2464832669521,76.2127661832412
Brown County (Minnesota),27015.0,80.1009032672708,80.1675563281051,80.1252993961143,80.2135829652302,80.5535650835917,80.451888644702,80.6459563444684,80.6958179697002,80.6734316169289,80.8547931805379,80.9732525070126,81.1081325080848,81.0460837073629,80.9504130508328,80.8790137297918,80.5877352462171,80.5309923529772,80.3859888657297,80.4619727460311,80.5132005258987
Brown County (Nebraska),31017.0,79.4309456490811,79.4692435996894,79.3473365045265,79.508194099857,79.8987708797039,79.6769200569715,79.7689635307871,79.925202954886,79.862134687945,80.0535451549094,80.588771930141,80.7922384418324,80.4713264119429,80.0001975616539,80.2672891160727,79.9916398845504,79.8902058490869,79.7038204816775,79.7208027640196,79.7215454235803
Brown County (Ohio),39015.0,75.0947996149558,75.0917796849457,74.9883734428614,75.0385843829322,75.3078181169597,75.0771185524343,75.2542623643411,75.3196436016763,75.3026188463078,75.6243975215888,75.6123367971793,75.5182763503757,75.4675324640396,75.2912350471843,75.2821122160191,74.9272275080782,74.8201721669114,74.5476672015781,74.8563580593383,74.9086792827588
Brown County (South Dakota),46013.0,79.0033409047568,79.117376713664,79.0756090156543,79.2105492220254,79.5644156065982,79.4199326207523,79.7360518456883,79.7872197031492,79.5962104700746,80.0414216208976,80.1527939795878,80.0978602617422,80.0110205449014,79.9512570204262,80.0212866292294,79.9280322880311,79.9764442791945,80.0138142257277,80.3244653957401,80.5513623355926
Brown County (Texas),48049.0,74.4616190206295,74.4455931664751,74.3359340584229,74.394413505981,74.700194185042,74.5628737673099,74.7166699561633,74.8461193136591,74.8169012196659,74.9649393035954,75.1838727653015,75.0522928347408,75.1650766475048,75.0377800526665,75.1651746903058,74.8206240761441,74.8668468257655,74.7639799458867,75.1384955272295,75.4634027880017
Brown County (Wisconsin),55009.0,78.7080197612727,78.9148245646461,78.9803026698863,79.18435603017,79.6099218946177,79.6036245567416,79.9070176730809,80.0874999667392,79.9674603553694,80.2168382124693,80.2538030984779,80.2354085597033,80.1892930392161,80.0823728059146,80.0791611445637,79.9328008528393,79.8544471245666,79.7620116783683,79.8534074877949,79.9274417914435
Brule County (South Dakota),46015.0,78.0179719802384,78.0657979466851,77.9286060507897,78.0927747197835,78.442740241353,78.4170824835679,78.6276882651215,78.844348994955,79.0578681336428,78.8875878084872,78.9828203212577,78.9972858578385,78.8748611812474,78.9851043165291,79.0745542275029,78.7718248334146,78.473930022455,78.3109428572915,78.3804559787075,78.8236429282977
Brunswick County (North Carolina),37019.0,75.7729267631558,75.9204352711812,75.9596822794677,76.1999955326365,76.6832249288351,76.6088706350367,77.0908517222035,77.1874280822589,77.5111434166889,77.8554666043745,78.0782937899635,77.9897532114463,78.2106728438902,78.1737023622297,78.2845087125626,78.1729790961877,78.1589076049795,78.2587413788006,78.6119628903284,78.8591024754547
Brunswick County (Virginia),51025.0,73.7711100174918,73.8736557175333,73.857277158574,74.0552867039724,74.456702224616,74.5046969129686,74.8917181156323,75.0597416898043,75.1264407027838,75.7554255193196,75.9682990641398,75.9001982611809,76.1176974419526,76.1554674318808,75.8974653534949,75.6670258925556,75.4506205554823,75.3541883875331,75.3498229571304,75.3964857070555
Bryan County (Georgia),13029.0,74.0915955149245,74.2460486374661,74.2715321196434,74.4270439000573,74.841463076384,74.8697519514812,75.138510404765,75.3486801040407,75.4348002803536,75.8252180976416,76.1554909616804,76.1742959530207,76.3338879857695,76.2090812741944,76.3639290976648,76.0661180994364,76.1180906074149,75.9644967649488,76.1882691853995,76.2530588035402
Bryan County (Oklahoma),40013.0,74.356033441055,74.3358329288792,74.2498356298913,74.3365489832369,74.6404179664383,74.450835171264,74.7746949340099,74.8414502308923,74.7891480622277,75.1047648123091,75.3682648983553,75.0130064343263,75.1453762595848,75.1061536952748,75.2393068778347,75.1575756081418,75.0322219927298,75.0984064237471,75.4263434483773,75.6236758103355
Buchanan County (Iowa),19019.0,78.125585586051,78.2500411694575,78.2475404552721,78.3919545547247,78.8111076633708,78.809266805185,79.0340632742937,79.2468124775131,79.1961278088438,79.4281351342556,79.389766045618,79.2366120499537,79.1836368917541,78.9827496069638,79.0503755603135,78.8640694447105,78.9233001810294,78.9216697892563,78.9793043129131,79.1937160141014
Buchanan County (Missouri),29021.0,75.841611756789,75.8382506538621,75.7098230320444,75.7483294711085,76.0179385666251,75.507436775442,76.013801910295,76.04833596108,76.1447055071997,76.3903100443382,76.5667201944958,76.4170150419288,76.2863393493383,76.2145288375848,76.393874494707,76.208181927639,76.1837139182052,76.1394873951461,76.4545516360264,76.4950322378685
Buchanan County (Virginia),51027.0,72.5081510162851,72.4655993604299,72.2564165607307,72.2394474417255,72.4951872094438,72.175735628241,72.2618660718178,72.5215325965962,72.4173776596674,72.9295909928441,72.951454704773,73.0910070408634,73.1494323576331,73.1474641638627,73.1707978352041,72.9604264156169,72.75287841356,72.7632144841734,72.9729238996201,73.3787550492838
Buckingham County (Virginia),51029.0,74.9558299614464,75.0802136154913,75.0970777040544,75.2952435859952,75.7664133193798,75.7541876687245,76.1022229556209,76.4141753979844,76.604670789402,77.1725395902035,77.5933612007438,77.5067929517189,77.5051788350548,77.6180495882464,77.7631378998701,77.6253935926614,77.4718930729501,77.3207373334508,77.5335459669406,77.6821730636552
Bucks County (Pennsylvania),42017.0,77.6137144142226,77.7881571461951,77.992072060467,78.249305139735,78.7612886674292,78.8358001955653,79.2681848524748,79.4740439728568,79.5241851283328,79.9141494763746,79.9578456938086,79.9413565082598,80.0716232467026,80.0123828192628,80.0829185016189,79.8985354889808,79.8153464056334,79.7695245281358,79.9425864841937,80.0752757762909
Buena Vista City (Virginia),51530.0,76.9097553794905,77.0375379093863,77.0454563620373,77.2226443575731,77.6818755609619,77.6872705394561,77.927145724278,78.1679308990821,78.1678419362443,78.5923297930824,78.7541853471252,78.6963160083731,78.8543764518136,79.0124379748426,78.9675577732209,78.729569705553,78.6688793723973,78.6665550542775,78.787019119241,78.9303265329409
Buena Vista County (Iowa),19021.0,79.8621629939061,80.0051935420225,80.0227496976472,80.1803012335682,80.6373294444393,80.5275193342233,80.8449223496483,80.9917825536137,80.9484303124877,81.1691320915266,81.0559247981952,80.8618234403595,80.6848193384376,80.4817508170506,80.4625715687155,80.3068377069166,80.1536306802379,79.973713676688,80.0157447162606,80.1005167453593
Buffalo County (Nebraska),31019.0,79.0889637069292,79.1300177881495,79.0616703572803,79.1734570558225,79.478516295237,79.3582215048483,79.5095481478503,79.7802658830278,79.7156680495963,79.9917916288267,80.1995615174645,80.304425716142,80.4937682109454,80.4192244486045,80.4427642379011,80.2728541763481,80.3288917068739,80.2504415890715,80.4057610637912,80.5865060116673
Buffalo County (South Dakota),46017.0,69.3511402458502,69.4920451924147,69.2464744438266,69.5532097228799,70.0786617357109,69.6563620737522,69.8067268778623,69.7822386016131,70.3093260186818,70.5374092367246,70.7503439421229,70.5405949612976,70.58851511959,70.3159531484178,70.032846955411,69.7751774854067,69.3584073001174,69.1510508964198,69.3557399800915,69.4197035082132
Buffalo County (Wisconsin),55011.0,78.9660117989947,79.118063193847,79.1646665265827,79.3232689099622,79.7511991336191,79.7323474456876,80.0314626973761,80.0935165666786,80.1364920415715,80.4416169365887,80.6229647833852,80.4883867906337,80.6003960389118,80.5131438610386,80.5803428992461,80.3574200899983,80.2251175842185,80.144123939002,80.2898663599965,80.2977373638507
Bullitt County (Kentucky),21029.0,76.4148713569732,76.6088050324459,76.6887023040879,76.8987880681132,77.3330826714583,77.3812263332622,77.7195265750484,77.8219975677198,77.8227511452868,78.1280550929078,78.3597174170466,78.2948337536787,78.4187380405662,78.4151631663363,78.3045222598797,78.0032254291172,78.025405876798,77.8882711549783,77.9749030454976,78.1579773177277
Bulloch County (Georgia),13031.0,75.8185971258035,75.8070563243488,75.6797558932689,75.7213399272084,75.9761677681135,75.8268660889027,76.0377549355943,76.1681471020614,76.3370930066409,76.6586620309802,76.7486759915804,76.8872272783101,77.0224181477753,77.1197815582943,77.0368004262305,76.8240386171814,76.9215839131574,76.8294282235662,77.005128319724,77.2098952039386
Bullock County (Alabama),1011.0,72.5271841380919,72.4092723471534,72.2408197229522,72.3462972273481,72.5645006516055,72.4072098176927,72.6416722449099,72.8705253696049,73.3837762984212,73.9745521273103,74.1878555422018,74.2739554960482,74.5147146410295,74.4021306908516,73.9667452558383,73.9942587358532,74.0743945438457,73.7079253175275,73.6842860486569,73.9493288862537
Buncombe County (North Carolina),37021.0,76.5809534018142,76.7258539090257,76.7491704369602,76.9345720548411,77.3775209327673,77.455355387179,77.7442933953228,77.9819743444124,77.9962127389345,78.3395877314921,78.566106365774,78.5453927217958,78.7148663611227,78.7489593011781,78.7657130811215,78.5169696296857,78.4995796907722,78.3896150840868,78.5787464590464,78.6532217970457
Bureau County (Illinois),17011.0,77.5870040822775,77.6682355625133,77.6323938931602,77.7092640754966,78.0746045813205,77.9490679899882,78.0661873289636,78.2913578805735,78.2908262479943,78.6604251643812,78.8281003663895,78.888942842044,78.8726155769582,78.819330593955,78.8912116851621,78.5429823248364,78.4850004015145,78.3903488313218,78.4729903522156,78.544061938755
Burke County (Georgia),13033.0,71.9661314028229,71.9887154820029,71.9200359292728,72.0332898526147,72.3198853075116,72.1367617864138,72.3338575544472,72.6288332953849,72.6552603501035,73.0755202597468,73.3716189418182,73.5081300050512,73.7080288955286,73.6781476098738,73.7898930278459,73.7504446965566,73.6021263366518,73.7095855538626,73.9364629181846,73.9960548058811
Burke County (North Carolina),37023.0,75.8783229789407,75.8950446583603,75.762682330435,75.7899146787197,76.125669859533,75.9331094419983,76.1389984463359,76.2112270185768,76.1673483539198,76.452219807356,76.6595269680291,76.5028493929339,76.5516443298218,76.3142810900329,76.4260100549285,76.3374442480544,76.1749984603412,76.1406703226598,76.4401251029094,76.5894401863983
Burke County (North Dakota),38013.0,78.0799895035546,78.21016641918,78.1508433637301,78.3037975864859,78.6944444148727,78.3966339628392,78.8181249883426,78.8851291246406,78.952583234569,79.0658182908304,79.0141350111343,78.9902309712175,79.0340260715368,79.1563583605768,79.4704689190959,79.3296438864203,79.367326166047,79.4270461344442,79.6733510053729,79.9908234229571
Burleigh County (North Dakota),38015.0,79.4931883548198,79.6350957633207,79.6732818443772,79.8622248210654,80.2976218507685,80.2530596152458,80.5449083779647,80.723179644405,80.6571252833909,80.977156000743,81.0824630897928,80.9928886343442,81.0367622173483,80.9872877053162,81.177276432629,81.0753727130627,81.1102674951498,81.1718448894401,81.4578108638753,81.7056841213007
Burleson County (Texas),48051.0,76.8293487092285,76.846022974637,76.7484409961398,76.8127264727207,77.1689809877687,76.9807380389302,77.1684861726702,77.3169680105922,77.0824430625074,77.2726545566737,77.396444304638,77.2124047662018,77.3695400145118,77.3253672725856,77.3153035819102,77.0282577482859,77.0474220824839,76.9387425505537,77.2906587870389,77.6073638948796
Burlington County (New Jersey),34005.0,77.0407966798329,77.2446208300509,77.4318159472321,77.6902260637256,78.2045065202891,78.3688182738406,78.6854415538526,79.0272591745397,79.1201662584046,79.5372840197229,79.7301424389948,79.7395268119289,79.8752705847445,79.8891177672761,79.9566830810437,79.6185064367324,79.6357202749807,79.596583692732,79.6753869979683,79.7909814740044
Burnet County (Texas),48053.0,76.7573946560531,76.9193449383516,76.9871866636248,77.2261954347458,77.7061342015798,77.7389242701193,78.0236743385976,78.2970491613955,78.2242940132864,78.606485839112,78.7449292272264,78.5079450059288,78.752589163398,78.5650565519457,78.6442780096935,78.4393916275682,78.4281872250518,78.4056197038383,78.4900705699267,78.6795679101923
Burnett County (Wisconsin),55013.0,76.9056947269417,77.1425920252579,77.2575137535829,77.5302306115658,78.0471478629941,78.10027499472,78.4118074714116,78.6430640958071,78.626256185055,78.9764548676623,79.2543131435658,79.1469214546095,79.057798335096,79.2074662124147,79.2363832600242,79.0405902497218,79.129418659256,79.0371186414264,79.4047140384895,79.3921246814116
Burt County (Nebraska),31021.0,77.2071471805301,77.3530316709913,77.3828821874803,77.5938129081192,78.0608344706048,78.0384909816573,78.3135098271452,78.5394853858459,78.4911288580947,78.7628449721322,78.763696911795,78.8059567955902,78.6226772418851,78.5260645889439,78.5739860983512,78.4057757008157,78.1762292069221,78.0007108645563,78.1514077477966,78.0708243672621
Butler County (Alabama),1013.0,72.8087069071545,72.7821154223324,72.6431144900696,72.7062168798489,72.9860448576639,72.8133820779869,72.9303725503349,73.1339149503097,73.0908042136592,73.4199146559446,73.7942747470726,73.9651089293776,74.0029270174073,73.935514642706,74.1879513563979,73.8747097831596,73.7224421194177,73.7151229204611,73.9019445955979,74.1389189035864
Butler County (Iowa),19023.0,78.3448106154897,78.4332139399161,78.4471803145082,78.5638645179092,78.9937053130446,78.8770973390097,79.1170210716523,79.2987474527905,79.3832362047443,79.6528312386742,79.8085646416952,79.6673296658521,79.6448067660733,79.4852059927596,79.3739824543327,79.1974261039231,79.0264661744778,78.9178811329782,78.9512384479894,78.9103284380656
Butler County (Kansas),20015.0,77.1144130211908,77.1646615472484,77.0844752129813,77.1386509554881,77.4479645434297,77.3209769504929,77.498411114374,77.6874221484565,77.6292710886378,77.8197114571546,77.9376153149888,77.7598249183444,77.8251955223233,77.653643961017,77.7183484480688,77.5250005337189,77.3417834386768,77.3048957452463,77.4186593121645,77.489409978807
Butler County (Kentucky),21031.0,74.6568459133999,74.6823892016647,74.5913418564605,74.6352239490017,74.9168219494848,74.7994133517132,74.9064928016742,75.0151348512563,75.0013056668528,75.1568164807276,75.2192403009479,74.9912228827961,75.0760325204733,74.8417241836782,74.8554354670051,74.7549925802091,74.6656433296172,74.7184072222347,74.7488522772366,74.9249343350633
Butler County (Missouri),29023.0,73.4791989037426,73.4730317242147,73.3759713843896,73.4607535829464,73.7515685523518,73.7199357817685,73.700325214415,73.8816447341839,73.7726829952148,73.9959852292302,74.1940568735364,74.0241651623578,73.9277527012454,73.8710180644632,73.9825184023661,73.7198108736692,73.3100406361536,73.3306255820332,73.4459180787145,73.5747347582582
Butler County (Nebraska),31023.0,77.9647655661271,78.0949260884942,78.0502100204804,78.2149804875513,78.6368420488939,78.6581183821887,78.8479657588114,79.0048980783996,78.8696088130413,79.2242767100253,79.1228825878314,79.108662337347,78.9221049091999,78.8030615170436,79.0832000026282,78.9273742580012,78.835044248591,78.6733252475192,78.8878801735723,79.0848849565426
Butler County (Ohio),39017.0,76.0088401294125,76.1186743398834,76.1349783173668,76.2591566884704,76.657699478262,76.6118012322779,76.8819869984498,76.9873760815815,77.0441368113476,77.4043225452785,77.5419581735745,77.4575032420243,77.5222540354581,77.416746004143,77.4218283501155,77.1219542453215,76.9984227112894,76.8584562961949,76.8520231646443,76.9978410611561
Butler County (Pennsylvania),42019.0,77.6118898673034,77.6926401252793,77.6777828659585,77.7915013463237,78.1442473419857,78.0685501869664,78.3260513871398,78.4895792198164,78.5545163570161,78.8646573576153,78.965057788723,78.9456235379054,79.0531369488193,78.990472042661,79.017091497565,78.8954724195819,78.7450372978333,78.6309217778661,78.6943731462674,78.8216499446055
Butte County (California),6007.0,76.31140934848,76.393235604526,76.3667002689547,76.5024260405846,76.8980014922141,76.7934028087195,77.1051657692004,77.2936538603023,77.2122870998243,77.6649452836734,77.8463719684284,77.7805441031726,77.9504183062094,78.0043483458703,77.9166897330305,77.7142018529714,77.5105736588065,77.4463014291207,77.5510398533407,77.74205624894
Butte County (Idaho),16023.0,77.1863973181075,77.3045278987719,77.3631518076481,77.4969124784021,77.996445465549,77.8237297590835,78.2721163436167,78.5222309358743,78.5025582174788,79.0502618126674,79.1350494931734,79.0748166473113,78.8736282215021,78.7630993063885,78.7714192374756,78.539300006659,78.5726191122502,78.5234579408874,78.8272499122227,78.9051613332128
Butte County (South Dakota),46019.0,76.3122714468611,76.412749091984,76.3738695800643,76.5307231299151,76.9020386355072,76.8794617481354,77.0474169327119,77.3790917736242,77.4834949196562,77.5819080859102,77.7913631533903,77.6705354978021,77.8414169789923,77.7191912206414,77.8900486129813,77.8003962650136,77.6574970411211,77.6336369715146,77.82693572803,78.1265364079259
Butts County (Georgia),13035.0,73.0075255306805,73.0944256536969,73.0602303819362,73.1873875767719,73.5873964189212,73.5807011175174,73.8156702896187,73.927033223872,73.9161673349135,74.0798269615409,74.3478368792705,74.0287895848057,74.2120351680728,74.1140850897095,74.0565385862956,73.8867494279381,73.8736433128169,73.7983435794374,74.038792732603,74.1990085559535
Cabarrus County (North Carolina),37025.0,76.0112096226685,76.1068689908616,76.1211903316159,76.2429301344826,76.6201850336702,76.6139957106931,76.8011555131344,77.0099224661605,77.2273595300282,77.5672550467859,77.6489767989294,77.7094360439882,77.942994988145,77.9812509029711,78.1069170343551,78.0721610965727,78.1727913293198,78.1635432072588,78.5323586464331,78.7750683856967
Cabell County (West Virginia),54011.0,74.4399300976523,74.3322737298949,74.1474260538442,74.0954851691233,74.2782932574374,74.0310701108531,74.090854161936,74.0509640492792,74.0272488843177,74.3502257771212,74.6092148917809,74.5051243470357,74.4334824615304,74.2387954941904,73.8172086376181,73.3975977373682,72.9016804080817,72.4245974346246,72.4556406008085,72.326104097139
Cache County (Utah),49005.0,80.5438369490954,80.6534927635033,80.6636811976119,80.7968694538797,81.1706282305758,81.077138837642,81.3609928229089,81.5521713224079,81.5096449306338,81.7309222369455,81.8004638692051,81.7675806098071,81.6379077561439,81.580888519978,81.6128543871052,81.3979006367805,81.5241737805183,81.3173216501736,81.495287492021,81.5752320234585
Caddo County (Oklahoma),40015.0,72.9784064901111,72.9042739538514,72.7010365247612,72.6924952134852,72.8909611828286,72.8060049692588,72.703393415427,72.9316904377858,72.7664772893982,73.0517386528432,73.2028010970033,73.1698535568048,73.0681813616997,73.0958575807903,73.1024900079928,72.9855167228826,72.5340567055229,72.4633172169884,72.8635640043981,72.8217507824704
Caddo Parish (Louisiana),22017.0,73.6849510147074,73.7353328413813,73.638942320987,73.7496338416879,74.103043768757,73.9571688898815,74.1032472723916,74.2833151546586,74.237351607843,74.617227593403,74.7141554826575,74.6902430438771,74.7426728376636,74.6153421812587,74.6165916269247,74.4758415459589,74.1519186681278,74.0892417589714,74.4343873610733,74.6925230591874
Calaveras County (California),6009.0,78.0734175825435,78.1666114884506,78.1566329771349,78.2754433071998,78.6976857936667,78.6146421415799,78.9079234258468,79.0706820516593,79.100987381357,79.5962587500336,79.7716665195077,79.7563305637716,79.766911503313,79.7276449490236,79.7392007377838,79.4113251371658,79.3962210334918,79.2676567852879,79.4937097704614,79.652233484278
Calcasieu Parish (Louisiana),22019.0,73.9914872608666,73.7968293536455,73.8216782509138,73.8499035806599,74.1080876675734,73.2770951875411,74.0891880385919,74.2959390461574,74.3963609690161,74.7074049763645,74.8929715500858,74.8364339550526,74.9948464232285,74.9501730870946,74.928923952257,74.7915860565765,74.6064556739109,74.7195012336518,74.8138514704719,74.904667628555
Caldwell County (Kentucky),21033.0,74.5704662186704,74.6012978728616,74.4998661097911,74.5826504119908,74.8483593645806,74.7006099524531,74.8553199326902,75.0362942984605,75.0555019002705,75.3113166218774,75.6637710880636,75.5113034586988,75.4563764083961,75.2625528145672,75.3016681987103,75.0949853243272,74.8138140490084,74.8268742312763,74.9457214529365,75.0271984211015
Caldwell County (Missouri),29025.0,76.1773732628787,76.1825016706119,76.097146026683,76.0949635643495,76.3569427596036,76.1290174503906,76.3181435251779,76.3792249847739,76.3369843275437,76.7623156073692,77.0159122302091,76.9357792342041,76.9590391052894,77.0571815065876,77.1466111360309,76.9088757900173,76.8499728560545,76.8245885130729,77.158436217391,77.4858330398036
Caldwell County (North Carolina),37027.0,75.2606037753143,75.3130991407971,75.2411849110989,75.3209668758178,75.6596833232904,75.5676021162971,75.6376410878998,75.8553209683477,75.7916834099311,76.0491643163861,76.0675414763367,75.8825529273682,75.9377017936861,75.8515233727729,75.9042541654631,75.7435634464125,75.5540825976302,75.6236593016813,75.7184583485656,75.9646947966062
Caldwell County (Texas),48055.0,76.6855816739841,76.7439363790033,76.6967306125417,76.8115506172223,77.1643026598221,77.0822662605529,77.3009710380185,77.5425566567535,77.5857520377312,77.8434206334747,78.0166649146706,77.9618786601496,77.9826042256667,77.9889633693387,77.9457130189107,77.5936041355454,77.6243661744286,77.5575745317538,77.6411439674435,77.6948060038956
Caldwell Parish (Louisiana),22021.0,72.2777166322555,72.3086511114453,72.2596677319796,72.3910245486986,72.7582733745184,72.7686005995607,72.8399094181901,73.0840622927695,72.9809796833537,73.2827769608895,73.4313316817324,73.0896029540124,73.1565959309548,73.1069893271645,73.2439678112588,73.0854447016312,72.9698443035515,73.172974150298,73.5634620664361,73.9257290599156
Caledonia County (Vermont),50005.0,77.4371004810702,77.6638430958004,77.7888935508569,78.1002845689978,78.6149463915008,78.6292072425039,79.0611646366361,79.2786290743125,79.1728845600931,79.5155904297029,79.3602702563239,79.2752279700327,79.1249693608295,79.1181227992405,79.2142447730288,79.0118144540282,78.930433634685,78.7385058941037,78.9655144102755,79.04364763398
Calhoun County (Alabama),1015.0,73.0913091630778,73.0707623837962,72.9622195164475,73.0039746838149,73.3229147476827,73.1999812499948,73.2969240212301,73.4540395954325,73.3476250503273,73.5431811127267,73.7141138064562,73.7077867258585,73.7720318613506,73.6916993651565,73.7500629106712,73.4914898222883,73.2983281711204,73.3078477077272,73.4088629777792,73.5629066906819
Calhoun County (Arkansas),5013.0,74.4076582009864,74.5564136254045,74.5546316490094,74.6287447332087,75.0329398342416,74.9087534473,75.140695363028,75.339203050389,74.8190642273375,75.0215890313993,75.1983859359615,74.994535207628,75.1966838611123,75.0101834551434,75.0978238246715,74.8321750099671,74.2742607709339,74.5306926339902,74.7753643476493,75.0215094185301
Calhoun County (Florida),12013.0,74.3129233485117,74.4144467851751,74.397235605206,74.5302654774288,74.9664037736772,74.8981966351326,75.2241086775338,75.2258018238949,75.522812036003,75.4492096269547,75.7132778518708,75.4730613492422,75.6805027177076,75.6943342878028,75.5785348350231,75.1159179044046,74.8724377962822,74.6772354135484,74.6914495357496,74.745562315166
Calhoun County (Georgia),13037.0,73.3177633044604,73.3218248933872,73.2022284674542,73.1323221192369,73.4797943755914,73.3639506921489,73.3912349599199,73.6843693768875,73.7734592219704,74.3548958164765,75.0940526301267,75.1070299769763,75.1479380356581,75.2998074781914,75.2943589362578,74.8341459744931,74.7431979128518,74.4920251011037,74.4490104932185,74.4427083560295
Calhoun County (Illinois),17013.0,77.3741363109216,77.5145917511988,77.5587952913227,77.7170568157771,78.1452861088016,78.0854191806214,78.3817454743626,78.6040245271412,78.5234043590112,79.0827667703048,79.3450498823769,79.3237110528874,79.3900321496443,79.460736499517,79.3645867578297,78.9652179588437,78.7872842736101,78.6746694724148,78.6939937898545,78.8043394171538
Calhoun County (Iowa),19025.0,78.5774336712668,78.6452613082126,78.5936362337603,78.6986799776686,79.1242748070711,78.9821973132387,79.1725121881774,79.3373509472104,79.2949157424262,79.6642969830591,79.5705326094368,79.4010050583555,79.2461472952856,78.9869321203202,78.9770589793165,78.7314527492336,78.6543253490709,78.4819058192929,78.5770546545779,78.612802904761
